ts,account_id,amount,seg_score,label
2025-08-22 03:11:22.802284,ACCT1004,1346.8401994182536,0.7094510135446133,False
2025-08-22 02:59:04.802284,ACCT1001,813.5368255633937,0.7042260017619767,False
2025-08-22 02:48:58.802284,ACCT1003,1616.2954297318158,0.6955992433143224,False
2025-08-22 02:44:28.802284,ACCT1004,1607.8880882775134,0.6871248743036878,False
2025-08-22 03:08:04.802284,ACCT1000,175.91967303917556,0.6736392320770741,False
2025-08-22 02:41:34.802284,ACCT1002,1189.2557550541617,0.6644455359213564,False
2025-08-22 02:36:28.802284,ACCT1000,3120.517319644028,0.6640890804869564,False
2025-08-22 03:20:16.802284,ACCT1001,376.3020586573582,0.6523221261881142,False
2025-08-22 02:39:58.802284,ACCT1004,714.9010226146644,0.6517267813661253,False
2025-08-22 02:49:34.802284,ACCT1004,69.31840816517074,0.6407187107035446,False
2025-08-22 03:18:10.802284,ACCT1001,78.87076158967143,0.6404883957518901,False
2025-08-22 03:09:52.802284,ACCT1000,702.9968031672445,0.6364580695883856,False
2025-08-22 02:34:10.802284,ACCT1000,550.3020108902016,0.6292588817999919,False
2025-08-22 02:31:52.802284,ACCT1004,51.50146383659229,0.6281185229040223,False
2025-08-22 03:03:40.802284,ACCT1000,544.7874986756425,0.6272926984187134,False
2025-08-22 03:12:28.802284,ACCT1004,59.62676025897818,0.620957943847766,False
2025-08-22 03:02:34.802284,ACCT1000,110.25098920486306,0.6197915707856372,False
2025-08-22 03:05:46.802284,ACCT1002,66.67672793327489,0.6138301831780368,False
2025-08-22 03:11:40.802284,ACCT1002,155.10590218203757,0.6071858187131939,False
2025-08-22 03:17:10.802284,ACCT1003,183.8723630422188,0.6060979470427839,False
2025-08-22 02:22:40.802284,ACCT1001,100.99096906893746,0.6058164712767794,False
2025-08-22 03:03:46.802284,ACCT1000,118.75747566213424,0.6014103829713817,False
2025-08-22 03:18:22.802284,ACCT1003,55.95422389254561,0.5988884531780005,False
2025-08-22 03:14:52.802284,ACCT1001,85.97794887679147,0.5964251683835505,False
2025-08-22 02:56:46.802284,ACCT1001,58.841474654523125,0.5962863773322996,False
2025-08-22 03:18:46.802284,ACCT1003,94.56597138533844,0.5961559609721182,False
2025-08-22 03:18:34.802284,ACCT1003,163.88783807775258,0.5932639951155279,False
2025-08-22 03:20:34.802284,ACCT1003,31.00530350817135,0.5907373480257141,False
2025-08-22 02:24:34.802284,ACCT1000,141.29927445254867,0.5883451727476751,False
2025-08-22 02:46:28.802284,ACCT1003,98.45603754759487,0.5882350796382443,False
2025-08-22 03:10:10.802284,ACCT1003,90.6467607533056,0.588156364464964,False
2025-08-22 02:57:28.802284,ACCT1000,1497.5804589825373,0.5831846252928635,False
2025-08-22 02:25:22.802284,ACCT1002,129.95442923170577,0.5817782742984475,False
2025-08-22 02:40:34.802284,ACCT1000,42.121497908391234,0.5811041100711647,False
2025-08-22 02:31:46.802284,ACCT1003,73.24884319391481,0.5807558054062623,False
2025-08-22 02:32:28.802284,ACCT1000,856.9583273957498,0.5801940637574935,False
2025-08-22 02:25:28.802284,ACCT1002,33.50309674903876,0.5794945821470785,False
2025-08-22 03:19:46.802284,ACCT1002,102.15861564508796,0.5784726240120365,False
2025-08-22 02:43:22.802284,ACCT1000,83.22255329182582,0.577530637275833,False
2025-08-22 03:19:22.802284,ACCT1004,56.51783335268147,0.5767977280510201,False
2025-08-22 03:01:46.802284,ACCT1002,172.43455065670503,0.5767603855257926,False
2025-08-22 02:48:04.802284,ACCT1003,168.83995000901757,0.5759125821735229,False
2025-08-22 03:15:46.802284,ACCT1000,93.87931110705084,0.5731372854522216,False
2025-08-22 03:14:46.802284,ACCT1001,141.86507912328835,0.5678485799337264,False
2025-08-22 03:10:34.802284,ACCT1003,0.0,0.5622431609289577,False
2025-08-22 03:02:22.802284,ACCT1004,53.60883011376035,0.5615172053780383,False
2025-08-22 02:42:04.802284,ACCT1001,125.7617477296705,0.5606219789522635,False
2025-08-22 03:01:16.802284,ACCT1001,63.4185927231544,0.5590151382444966,False
2025-08-22 02:45:10.802284,ACCT1000,25.597780834902565,0.558987553925415,False
2025-08-22 03:03:16.802284,ACCT1002,118.05629239573032,0.558820530840732,False
2025-08-22 04:08:49.184735+00:00,ACCT1004,1616.2954297318158,0.7072559309182058,False
2025-08-22 04:04:19.184735+00:00,ACCT1005,1607.8880882775134,0.699775646876953,False
2025-08-22 04:01:25.184735+00:00,ACCT1003,1189.2557550541617,0.6920856102541751,False
2025-08-22 03:56:19.184735+00:00,ACCT1000,3120.517319644028,0.6860676842777715,False
2025-08-22 03:59:49.184735+00:00,ACCT1005,714.9010226146644,0.6860608254030253,False
2025-08-22 04:40:07.184735+00:00,ACCT1002,376.3020586573582,0.6731390840415751,False
2025-08-22 04:31:13.184735+00:00,ACCT1005,1346.8401994182536,0.6686472577517586,False
2025-08-22 03:54:01.184735+00:00,ACCT1000,550.3020108902016,0.6468129989478366,False
2025-08-22 04:09:43.184735+00:00,ACCT1005,86.1769430233989,0.6378911450552436,False
2025-08-22 03:43:55.184735+00:00,ACCT1001,33.88249702721523,0.6339180534615635,False
2025-08-22 03:59:37.184735+00:00,ACCT1001,97.64191482577145,0.6325451892685815,False
2025-08-22 03:55:31.184735+00:00,ACCT1001,124.82805543599694,0.631664692909632,False
2025-08-22 03:51:25.184735+00:00,ACCT1002,248.2858992598473,0.6315713430312122,False
2025-08-22 04:18:55.184735+00:00,ACCT1002,813.5368255633937,0.6285338703339152,False
2025-08-22 03:50:07.184735+00:00,ACCT1004,139.5544891925564,0.6242723866027569,False
2025-08-22 03:51:37.184735+00:00,ACCT1004,73.24884319391481,0.6238777560988523,False
2025-08-22 03:51:55.184735+00:00,ACCT1005,94.66638879283352,0.6225125512598407,False
2025-08-22 03:54:13.184735+00:00,ACCT1001,48.0845423241893,0.6210327295894532,False
2025-08-22 04:17:19.184735+00:00,ACCT1000,1497.5804589825373,0.6170694025824867,False
2025-08-22 03:44:25.184735+00:00,ACCT1000,141.29927445254867,0.6122441058038324,False
2025-08-22 04:36:13.184735+00:00,ACCT1005,3.2108694798071724,0.6110992126116368,False
2025-08-22 03:59:43.184735+00:00,ACCT1004,0.0,0.6091590655641386,False
2025-08-22 04:34:43.184735+00:00,ACCT1001,85.97794887679147,0.6080520026834744,False
2025-08-22 03:52:19.184735+00:00,ACCT1000,856.9583273957498,0.6024773710673634,False
2025-08-22 03:42:31.184735+00:00,ACCT1002,100.99096906893746,0.6018728843456085,False
2025-08-22 03:51:19.184735+00:00,ACCT1002,121.00738256079853,0.6004782164067577,False
2025-08-22 03:48:07.184735+00:00,ACCT1000,90.52965728234727,0.5963405175782607,False
2025-08-22 04:03:13.184735+00:00,ACCT1000,83.22255329182582,0.5936927053648512,False
2025-08-22 03:43:01.184735+00:00,ACCT1001,143.53211564878248,0.5906095988183916,False
2025-08-22 03:51:43.184735+00:00,ACCT1004,51.50146383659229,0.5892487561772437,False
2025-08-22 03:42:19.184735+00:00,ACCT1004,85.4997647491075,0.5876895635716181,False
2025-08-22 03:58:49.184735+00:00,ACCT1004,68.50652511181077,0.5876473652346258,False
2025-08-22 04:32:19.184735+00:00,ACCT1005,59.62676025897818,0.5874886141869728,False
2025-08-22 03:55:13.184735+00:00,ACCT1001,172.65019562936305,0.5854835402987553,False
2025-08-22 04:22:25.184735+00:00,ACCT1000,110.25098920486306,0.5835691770676142,False
2025-08-22 04:01:55.184735+00:00,ACCT1002,125.7617477296705,0.5832746742204264,False
2025-08-22 03:50:31.184735+00:00,ACCT1001,138.4313734528093,0.5826908605453485,False
2025-08-22 04:07:55.184735+00:00,ACCT1004,168.83995000901757,0.5806041925276682,False
2025-08-22 04:29:43.184735+00:00,ACCT1000,702.9968031672445,0.5803687465215687,False
2025-08-22 04:00:37.184735+00:00,ACCT1000,197.3684344491801,0.5799236169054869,False
